314,14,2,Thermidor,Heat,Basil,https://en.wikipedia.org/wiki/Basil
315,15,2,Thermidor,Heat,Ewes,https://en.wikipedia.org/wiki/Sheep
316,16,2,Thermidor,Heat,Marshmallow,https://en.wikipedia.org/wiki/Althaea_officinalis
317,17,2,Thermidor,Heat,Flax,https://en.wikipedia.org/wiki/Flax
318,18,2,Thermidor,Heat,Almonds,https://en.wikipedia.org/wiki/Almonds
319,19,2,Thermidor,Heat,Gentian,https://en.wikipedia.org/wiki/Gentian
320,20,2,Thermidor,Heat,"the Lock",https://en.wikipedia.org/wiki/Lock_(water_transport)
321,21,3,Thermidor,Heat,"Carline thistle",https://en.wikipedia.org/wiki/Carline_thistle
322,22,3,Thermidor,Heat,Capers,https://en.wikipedia.org/wiki/Capers
323,23,3,Thermidor,Heat,Lentils,https://en.wikipedia.org/wiki/Lentils
324,24,3,Thermidor,Heat,Inula,https://en.wikipedia.org/wiki/Inula
325,25,3,Thermidor,Heat,Otters,https://en.wikipedia.org/wiki/Otters
326,26,3,Thermidor,Heat,Myrtle,https://en.wikipedia.org/wiki/Myrtus
327,27,3,Thermidor,Heat,Rapeseed,https://en.wikipedia.org/wiki/Rapeseed
328,28,3,Thermidor,Heat,Lupin,https://en.wikipedia.org/wiki/Lupin
329,29,3,Thermidor,Heat,Cotton,https://en.wikipedia.org/wiki/Cotton
330,30,3,Thermidor,Heat,"the Mill",https://en.wikipedia.org/wiki/Windmill
331,1,1,Fructidor,Fruitfulness,Plums,https://en.wikipedia.org/wiki/Plums
332,2,1,Fructidor,Fruitfulness,Millet,https://en.wikipedia.org/wiki/Millet
333,3,1,Fructidor,Fruitfulness,Puffballs,https://en.wikipedia.org/wiki/Puffballs
334,4,1,Fructidor,Fruitfulness,"Six-row Barley",https://greatlakesstapleseeds.com/collections/6-row-barley
335,5,1,Fructidor,Fruitfulness,Salmon,https://en.wikipedia.org/wiki/Salmon
336,6,1,Fructidor,Fruitfulness,Tuberose,https://en.wikipedia.org/wiki/Tuberose
337,7,1,Fructidor,Fruitfulness,"Winter Barley",https://www.gardeningknowhow.com/edible/grains/cover-crops/growing-barley-cover-crop.htm
338,8,1,Fructidor,Fruitfulness,Apocynum,https://en.wikipedia.org/wiki/Apocynaceae
339,9,1,Fructidor,Fruitfulness,Liquorice,https://en.wikipedia.org/wiki/Liquorice
340,10,1,Fructidor,Fruitfulness,"the Ladder",https://en.wikipedia.org/wiki/Ladder
341,11,2,Fructidor,Fruitfulness,Watermelon,https://en.wikipedia.org/wiki/Watermelon
342,12,2,Fructidor,Fruitfulness,Fennel,https://en.wikipedia.org/wiki/Fennel
343,13,2,Fructidor,Fruitfulness,"European Barberry",https://en.wikipedia.org/wiki/Berberis_vulgaris
344,14,2,Fructidor,Fruitfulness,Walnuts,https://en.wikipedia.org/wiki/Walnuts
345,15,2,Fructidor,Fruitfulness,Trout,https://en.wikipedia.org/wiki/Trout
346,16,2,Fructidor,Fruitfulness,Lemons,https://en.wikipedia.org/wiki/Lemons
347,17,2,Fructidor,Fruitfulness,Teasel,https://en.wikipedia.org/wiki/Teasel
348,18,2,Fructidor,Fruitfulness,Buckthorn,https://en.wikipedia.org/wiki/Buckthorn
349,19,2,Fructidor,Fruitfulness,"the Marigold",https://en.wikipedia.org/wiki/Calendula_officinalis
350,20,2,Fructidor,Fruitfulness,"the Harvesting basket",https://en.wikipedia.org/wiki/Basket
351,21,3,Fructidor,Fruitfulness,"Wild Roses",https://en.wikipedia.org/wiki/Rosa_canina
352,22,3,Fructidor,Fruitfulness,Hazelnuts,https://en.wikipedia.org/wiki/Hazelnuts
353,23,3,Fructidor,Fruitfulness,Hops,https://en.wikipedia.org/wiki/Hops
354,24,3,Fructidor,Fruitfulness,Sorghum,https://en.wikipedia.org/wiki/Sorghum
355,25,3,Fructidor,Fruitfulness,Crayfish,https://en.wikipedia.org/wiki/Crayfish
356,26,3,Fructidor,Fruitfulness,"Bitter orange",https://en.wikipedia.org/wiki/Bitter_orange
357,27,3,Fructidor,Fruitfulness,Goldenrod,https://en.wikipedia.org/wiki/Goldenrod
358,28,3,Fructidor,Fruitfulness,Corn,https://en.wikipedia.org/wiki/Maize
359,29,3,Fructidor,Fruitfulness,"the Sweet Chestnut",https://en.wikipedia.org/wiki/Sweet_Chestnut
360,30,3,Fructidor,Fruitfulness,"the Pack Basket",https://en.wikipedia.org/wiki/Basket
361,1,1,Sansculottides,"Complementary Days",Virtue,https://en.wikipedia.org/wiki/Virtue
362,2,1,Sansculottides,"Complementary Days",Talent,https://en.wikipedia.org/wiki/Aptitude
363,3,1,Sansculottides,"Complementary Days",Labor,https://en.wikipedia.org/wiki/Work_(human_activity)
364,4,1,Sansculottides,"Complementary Days",Conviction,https://en.wikipedia.org/wiki/Axiom
365,5,1,Sansculottides,"Complementary Days",Honor,https://en.wikipedia.org/wiki/Award
366,6,1,Sansculottides,"Complementary Days",Revoution,https://en.wikipedia.org/wiki/Revolution
